Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education_Level_encode,Job_Title_encode
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
26.0,Female,Master,Software Engineer,2.0,75000.0,1.0,0.0,0.0,3.0,113243.24324324324
39.0,Male,PhD,Research Scientist,14.0,185000.0,0.0,1.0,0.0,4.0,165362.3188405797
32.0,Female,Bachelor,Marketing Manager,7.0,120000.0,1.0,0.0,0.0,2.0,117164.70588235294
28.0,Male,Bachelor,Graphic Designer,3.0,60000.0,0.0,1.0,0.0,2.0,49772.72727272727
35.0,Female,Master,Data Scientist,10.0,145000.0,1.0,0.0,0.0,3.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Product Manager,8.0,135000.0,1.0,0.0,0.0,3.0,142476.03833865814
27.0,Male,Bachelor,Software Engineer,2.0,70000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Director,12.0,175000.0,1.0,0.0,0.0,4.0,163333.33333333334
24.0,Male,High School,Delivery Driver,0.0,28000.0,0.0,1.0,0.0,1.0,28000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
33.0,Female,Master,Marketing Manager,9.0,135000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,Bachelor,Software Engineer,3.0,80000.0,0.0,1.0,0.0,2.0,113243.24324324324
36.0,Female,PhD,Research Scientist,13.0,185000.0,1.0,0.0,0.0,4.0,165362.3188405797
25.0,Male,Bachelor,Product Manager,1.0,60000.0,0.0,1.0,0.0,2.0,142476.03833865814
30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,1.0,0.0,0.0,2.0,81056.96202531646
34.0,Male,PhD,Research Director,12.0,170000.0,0.0,1.0,0.0,4.0,163333.33333333334
28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,1.0,0.0,0.0,2.0,62916.666666666664
32.0,Male,Bachelor,Product Manager,7.0,120000.0,0.0,1.0,0.0,2.0,142476.03833865814
24.0,Female,High School,Receptionist,0.0,25000.0,1.0,0.0,0.0,1.0,25000.0
38.0,Male,Master,Marketing Director,14.0,195000.0,0.0,1.0,0.0,3.0,183984.375
40.0,Female,Bachelor,Financial Manager,16.0,215000.0,1.0,0.0,0.0,2.0,143059.7014925373
27.0,Male,Bachelor,Product Designer,2.0,55000.0,0.0,1.0,0.0,2.0,56200.0
32.0,Female,PhD,Data Scientist,9.0,145000.0,1.0,0.0,0.0,4.0,166105.96026490067
29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,0.0,1.0,0.0,2.0,62916.666666666664
29.0,Male,Bachelor,Sales Associate,2.0,45000.0,0.0,1.0,0.0,2.0,35857.142857142855
45.0,Female,Master,Sales Manager,8.0,80000.0,1.0,0.0,0.0,3.0,102946.42857142857
37.0,Male,PhD,Marketing Manager,7.0,90000.0,0.0,1.0,0.0,4.0,117164.70588235294
23.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Financial Manager,12.0,120000.0,0.0,1.0,0.0,2.0,143059.7014925373
26.0,Female,Bachelor,Digital Marketing Manager,4.0,60000.0,1.0,0.0,0.0,2.0,93269.23076923077
33.0,Male,Master,Content Marketing Manager,5.0,70000.0,0.0,1.0,0.0,3.0,123150.68493150685
28.0,Female,High School,Sales Representative,3.0,40000.0,1.0,0.0,0.0,1.0,44078.94736842105
50.0,Male,PhD,Senior Product Marketing Manager,15.0,150000.0,0.0,1.0,0.0,4.0,126594.20289855072
35.0,Female,Bachelor,Junior Sales Representative,2.0,35000.0,1.0,0.0,0.0,2.0,36951.21951219512
42.0,Male,Master,Director of Marketing,13.0,130000.0,0.0,1.0,0.0,3.0,137840.9090909091
27.0,Female,Bachelor,Sales Associate,1.0,35000.0,1.0,0.0,0.0,2.0,35857.142857142855
48.0,Male,PhD,Sales Director,18.0,180000.0,0.0,1.0,0.0,4.0,124112.90322580645
31.0,Female,High School,Financial Manager,4.0,60000.0,1.0,0.0,0.0,1.0,143059.7014925373
36.0,Male,Bachelor,Sales Manager,6.0,75000.0,0.0,1.0,0.0,2.0,102946.42857142857
25.0,Female,Master,Digital Marketing Manager,3.0,50000.0,1.0,0.0,0.0,3.0,93269.23076923077
39.0,Male,PhD,Marketing Manager,10.0,100000.0,0.0,1.0,0.0,4.0,117164.70588235294
30.0,Female,High School,Sales Executive,2.0,40000.0,1.0,0.0,0.0,1.0,43026.31578947369
44.0,Male,Bachelor,Content Marketing Manager,11.0,110000.0,0.0,1.0,0.0,2.0,123150.68493150685
29.0,Female,Master,Sales Representative,4.0,55000.0,1.0,0.0,0.0,3.0,44078.94736842105
47.0,Male,PhD,Senior Product Marketing Manager,17.0,170000.0,0.0,1.0,0.0,4.0,126594.20289855072
32.0,Female,Bachelor,Junior Sales Representative,3.0,40000.0,1.0,0.0,0.0,2.0,36951.21951219512
38.0,Male,Master,Director of Marketing,9.0,95000.0,0.0,1.0,0.0,3.0,137840.9090909091
24.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
40.0,Male,PhD,Sales Director,14.0,140000.0,0.0,1.0,0.0,4.0,124112.90322580645
34.0,Female,Bachelor,Financial Manager,5.0,70000.0,1.0,0.0,0.0,2.0,143059.7014925373
26.0,Male,Master,Digital Marketing Manager,3.0,50000.0,0.0,1.0,0.0,3.0,93269.23076923077
31.0,Female,PhD,Marketing Manager,6.0,75000.0,1.0,0.0,0.0,4.0,117164.70588235294
27.0,Male,High School,Sales Executive,2.0,40000.0,0.0,1.0,0.0,1.0,43026.31578947369
43.0,Female,Bachelor,Content Marketing Manager,12.0,120000.0,1.0,0.0,0.0,2.0,123150.68493150685
28.0,Male,Master,Sales Representative,2.0,40000.0,0.0,1.0,0.0,3.0,44078.94736842105
46.0,Female,PhD,Senior Product Marketing Manager,16.0,160000.0,1.0,0.0,0.0,4.0,126594.20289855072
33.0,Male,Bachelor,Junior Sales Representative,4.0,55000.0,0.0,1.0,0.0,2.0,36951.21951219512
39.0,Female,Master,Director of Marketing,10.0,100000.0,1.0,0.0,0.0,3.0,137840.9090909091
25.0,Male,High School,Sales Associate,1.0,35000.0,0.0,1.0,0.0,1.0,35857.142857142855
41.0,Female,Bachelor,Sales Manager,8.0,80000.0,1.0,0.0,0.0,2.0,102946.42857142857
35.0,Male,PhD,Marketing Manager,7.0,90000.0,0.0,1.0,0.0,4.0,117164.70588235294
23.0,Female,Bachelor,Sales Executive,1.0,35000.0,1.0,0.0,0.0,2.0,43026.31578947369
42.0,Male,Master,Financial Manager,13.0,130000.0,0.0,1.0,0.0,3.0,143059.7014925373
26.0,Female,Bachelor,Digital Marketing Manager,4.0,60000.0,1.0,0.0,0.0,2.0,93269.23076923077
32.0,Male,Master,Content Marketing Manager,5.0,70000.0,0.0,1.0,0.0,3.0,123150.68493150685
27.0,Female,High School,Sales Representative,3.0,40000.0,1.0,0.0,0.0,1.0,44078.94736842105
50.0,Male,PhD,Senior Product Marketing Manager,15.0,150000.0,0.0,1.0,0.0,4.0,126594.20289855072
36.0,Female,Bachelor,Junior Sales Representative,2.0,35000.0,1.0,0.0,0.0,2.0,36951.21951219512
48.0,Male,Master,Director of Marketing,18.0,180000.0,0.0,1.0,0.0,3.0,137840.9090909091
31.0,Female,High School,Sales Associate,2.0,40000.0,1.0,0.0,0.0,1.0,35857.142857142855
29.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
45.0,Female,PhD,Financial Manager,12.0,120000.0,1.0,0.0,0.0,4.0,143059.7014925373
25.0,Male,Master,Digital Marketing Manager,3.0,50000.0,0.0,1.0,0.0,3.0,93269.23076923077
37.0,Female,Bachelor,Marketing Manager,7.0,90000.0,1.0,0.0,0.0,2.0,117164.70588235294
23.0,Male,High School,Sales Executive,1.0,35000.0,0.0,1.0,0.0,1.0,43026.31578947369
41.0,Female,Bachelor,Content Marketing Manager,11.0,110000.0,1.0,0.0,0.0,2.0,123150.68493150685
26.0,Male,Master,Sales Representative,3.0,45000.0,0.0,1.0,0.0,3.0,44078.94736842105
33.0,Female,PhD,Senior Product Marketing Manager,5.0,70000.0,1.0,0.0,0.0,4.0,126594.20289855072
28.0,Male,Bachelor,Junior Sales Representative,1.0,30000.0,0.0,1.0,0.0,2.0,36951.21951219512
42.0,Female,Master,Director of Marketing,13.0,130000.0,1.0,0.0,0.0,3.0,137840.9090909091
27.0,Male,High School,Financial Manager,4.0,60000.0,0.0,1.0,0.0,1.0,143059.7014925373
50.0,Female,Bachelor,Sales Manager,15.0,150000.0,1.0,0.0,0.0,2.0,102946.42857142857
35.0,Male,PhD,Marketing Manager,8.0,80000.0,0.0,1.0,0.0,4.0,117164.70588235294
24.0,Female,Bachelor,Sales Executive,1.0,35000.0,1.0,0.0,0.0,2.0,43026.31578947369
46.0,Male,Master,Content Marketing Manager,16.0,160000.0,0.0,1.0,0.0,3.0,123150.68493150685
29.0,Female,High School,Sales Representative,2.0,40000.0,1.0,0.0,0.0,1.0,44078.94736842105
47.0,Male,PhD,Senior Product Marketing Manager,17.0,170000.0,0.0,1.0,0.0,4.0,126594.20289855072
31.0,Female,Bachelor,Junior Sales Representative,3.0,40000.0,1.0,0.0,0.0,2.0,36951.21951219512
38.0,Male,Master,Director of Marketing,9.0,95000.0,0.0,1.0,0.0,3.0,137840.9090909091
25.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
39.0,Male,Bachelor,Sales Director,10.0,100000.0,0.0,1.0,0.0,2.0,124112.90322580645
33.0,Female,PhD,Financial Manager,5.0,70000.0,1.0,0.0,0.0,4.0,143059.7014925373
27.0,Male,Master,Digital Marketing Manager,3.0,50000.0,0.0,1.0,0.0,3.0,93269.23076923077
43.0,Female,Bachelor,Marketing Manager,12.0,120000.0,1.0,0.0,0.0,2.0,117164.70588235294
28.0,Male,High School,Sales Executive,2.0,40000.0,0.0,1.0,0.0,1.0,43026.31578947369
31.0,Male,Bachelor,Sales Associate,3.0,50000.0,0.0,1.0,0.0,2.0,35857.142857142855
46.0,Female,Master,Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,117164.70588235294
27.0,Male,High School,Sales Executive,2.0,40000.0,0.0,1.0,0.0,1.0,43026.31578947369
38.0,Female,Bachelor,Financial Manager,10.0,100000.0,1.0,0.0,0.0,2.0,143059.7014925373
24.0,Male,PhD,Digital Marketing Manager,1.0,30000.0,0.0,1.0,0.0,4.0,93269.23076923077
33.0,Female,Master,Content Marketing Manager,6.0,75000.0,1.0,0.0,0.0,3.0,123150.68493150685
29.0,Male,High School,Sales Representative,2.0,40000.0,0.0,1.0,0.0,1.0,44078.94736842105
50.0,Female,Bachelor,Sales Manager,18.0,180000.0,1.0,0.0,0.0,2.0,102946.42857142857
35.0,Male,PhD,Senior Product Marketing Manager,8.0,80000.0,0.0,1.0,0.0,4.0,126594.20289855072
23.0,Female,Bachelor,Sales Executive,1.0,35000.0,1.0,0.0,0.0,2.0,43026.31578947369
41.0,Male,Master,Director of Marketing,12.0,120000.0,0.0,1.0,0.0,3.0,137840.9090909091
26.0,Female,High School,Financial Manager,3.0,45000.0,1.0,0.0,0.0,1.0,143059.7014925373
32.0,Male,Bachelor,Sales Director,7.0,90000.0,0.0,1.0,0.0,2.0,124112.90322580645
27.0,Female,PhD,Marketing Manager,4.0,55000.0,1.0,0.0,0.0,4.0,117164.70588235294
43.0,Male,Master,Content Marketing Manager,16.0,160000.0,0.0,1.0,0.0,3.0,123150.68493150685
28.0,Female,Bachelor,Sales Representative,2.0,40000.0,1.0,0.0,0.0,2.0,44078.94736842105
47.0,Male,PhD,Senior Product Marketing Manager,17.0,170000.0,0.0,1.0,0.0,4.0,126594.20289855072
31.0,Female,High School,Junior Sales Representative,3.0,40000.0,1.0,0.0,0.0,1.0,36951.21951219512
38.0,Male,Master,Director of Marketing,9.0,95000.0,0.0,1.0,0.0,3.0,137840.9090909091
25.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
39.0,Male,Bachelor,Sales Manager,11.0,110000.0,0.0,1.0,0.0,2.0,102946.42857142857
33.0,Female,PhD,Financial Manager,6.0,75000.0,1.0,0.0,0.0,4.0,143059.7014925373
27.0,Male,Master,Digital Marketing Manager,3.0,50000.0,0.0,1.0,0.0,3.0,93269.23076923077
43.0,Female,Bachelor,Marketing Manager,12.0,120000.0,1.0,0.0,0.0,2.0,117164.70588235294
28.0,Male,High School,Sales Executive,2.0,40000.0,0.0,1.0,0.0,1.0,43026.31578947369
50.0,Female,Master,Content Marketing Manager,15.0,150000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Representative,5.0,70000.0,0.0,1.0,0.0,2.0,44078.94736842105
48.0,Female,PhD,Senior Product Marketing Manager,19.0,190000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Junior Sales Representative,3.0,40000.0,0.0,1.0,0.0,1.0,36951.21951219512
29.0,Female,Bachelor,Sales Director,6.0,75000.0,1.0,0.0,0.0,2.0,124112.90322580645
45.0,Male,Master,Director of Marketing,14.0,140000.0,0.0,1.0,0.0,3.0,137840.9090909091
25.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
41.0,Male,Bachelor,Financial Manager,12.0,120000.0,0.0,1.0,0.0,2.0,143059.7014925373
35.0,Female,PhD,Marketing Manager,8.0,80000.0,1.0,0.0,0.0,4.0,117164.70588235294
23.0,Male,Bachelor,Sales Executive,1.0,35000.0,0.0,1.0,0.0,2.0,43026.31578947369
