user_ID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
U5169,34.0,f,E04,J065,10.0,150000.0
U5170,26.0,m,E02,J006,2.0,50000.0
U5171,31.0,f,E03,J025,7.0,120000.0
U5172,25.0,m,E02,J129,1.0,55000.0
U5173,29.0,f,E02,J009,4.0,65000.0
U5174,27.0,m,E02,J030,3.0,60000.0
U5175,34.0,f,E04,J065,10.0,150000.0
U5176,26.0,m,E02,J006,2.0,50000.0
U5177,31.0,f,E03,J025,7.0,120000.0
U5178,23.0,m,E02,J001,1.0,60000.0
U5179,39.0,f,E03,J017,12.0,150000.0
U5180,28.0,m,E02,J013,4.0,80000.0
U5181,31.0,f,E04,J082,8.0,120000.0
U5182,35.0,m,E02,J014,10.0,130000.0
U5183,27.0,f,E02,J053,2.0,50000.0
U5184,42.0,m,E03,J068,18.0,180000.0
U5185,29.0,f,E02,J188,3.0,60000.0
U5186,33.0,m,E02,J017,7.0,110000.0
U5187,24.0,f,E01,J004,0.0,25000.0
U5188,30.0,m,E03,J013,6.0,100000.0
U5189,26.0,f,E02,J055,3.0,55000.0
U5190,32.0,m,E04,J033,9.0,140000.0
U5191,22.0,f,E01,J189,0.0,25000.0
U5192,37.0,m,E02,J007,12.0,150000.0
U5193,38.0,f,E03,J190,14.0,170000.0
U5194,25.0,m,E02,J129,1.0,55000.0
U5195,29.0,f,E02,J009,4.0,65000.0
U5196,27.0,m,E02,J030,3.0,60000.0
U5197,34.0,f,E04,J065,10.0,150000.0
U5198,26.0,m,E02,J006,2.0,50000.0
U5199,31.0,f,E03,J025,7.0,120000.0
U5200,25.0,m,E02,J129,1.0,55000.0
U5201,29.0,f,E02,J009,4.0,65000.0
U5202,27.0,m,E02,J030,3.0,60000.0
U5203,34.0,f,E04,J065,10.0,150000.0
U5204,26.0,m,E02,J006,2.0,50000.0
U5205,31.0,f,E03,J025,7.0,120000.0
U5206,23.0,m,E02,J001,1.0,60000.0
U5207,39.0,f,E03,J017,12.0,150000.0
U5208,28.0,m,E02,J013,4.0,80000.0
U5209,31.0,f,E04,J082,8.0,120000.0
U5210,35.0,m,E02,J014,10.0,130000.0
U5211,27.0,f,E02,J053,2.0,50000.0
U5212,42.0,m,E03,J068,18.0,180000.0
U5213,29.0,f,E02,J188,3.0,60000.0
U5214,33.0,m,E02,J017,7.0,110000.0
U5215,24.0,f,E01,J004,0.0,25000.0
U5216,30.0,m,E03,J013,6.0,100000.0
U5217,26.0,f,E02,J055,3.0,55000.0
U5218,32.0,m,E04,J033,9.0,140000.0
U5219,22.0,f,E01,J189,0.0,25000.0
U5220,37.0,m,E02,J007,12.0,150000.0
U5221,38.0,f,E03,J190,14.0,170000.0
U5222,25.0,m,E02,J129,1.0,55000.0
U5223,29.0,f,E02,J009,4.0,65000.0
U5224,27.0,m,E02,J030,3.0,60000.0
U5225,34.0,f,E04,J065,10.0,150000.0
U5226,26.0,m,E02,J006,2.0,50000.0
U5227,31.0,f,E03,J025,7.0,120000.0
U5228,25.0,m,E02,J129,1.0,55000.0
U5229,29.0,f,E02,J009,4.0,65000.0
U5230,27.0,m,E02,J030,3.0,60000.0
U5231,34.0,f,E04,J065,10.0,150000.0
U5232,26.0,m,E02,J006,2.0,50000.0
U5233,31.0,f,E03,J025,7.0,120000.0
U5234,23.0,m,E02,J001,1.0,60000.0
U5235,39.0,f,E03,J017,12.0,150000.0
U5236,28.0,m,E02,J013,4.0,80000.0
U5237,31.0,f,E04,J082,8.0,120000.0
U5238,35.0,m,E02,J014,10.0,130000.0
U5239,27.0,f,E02,J053,2.0,50000.0
U5240,42.0,m,E03,J068,18.0,180000.0
U5241,29.0,f,E02,J188,3.0,60000.0
U5242,33.0,m,E02,J017,7.0,110000.0
U5243,24.0,f,E01,J004,0.0,25000.0
U5244,30.0,m,E03,J013,6.0,100000.0
U5245,28.0,m,E02,J001,3.0,85000.0
U5246,36.0,f,E03,J190,11.0,160000.0
U5247,25.0,m,E02,J013,1.0,55000.0
U5248,29.0,f,E04,J033,5.0,100000.0
U5249,33.0,m,E02,J014,8.0,120000.0
U5250,27.0,f,E02,J053,2.0,50000.0
U5251,43.0,m,E03,J068,19.0,185000.0
U5252,30.0,f,E02,J188,4.0,65000.0
U5253,34.0,m,E02,J017,9.0,130000.0
U5254,25.0,f,E01,J004,0.0,25000.0
U5255,31.0,m,E03,J013,6.0,100000.0
U5256,27.0,f,E02,J055,3.0,55000.0
U5257,33.0,m,E04,J082,10.0,150000.0
U5258,23.0,f,E01,J189,0.0,25000.0
U5259,38.0,m,E02,J007,13.0,160000.0
U5260,39.0,f,E03,J017,14.0,170000.0
U5261,26.0,m,E02,J129,1.0,55000.0
U5262,30.0,f,E02,J009,4.0,65000.0
U5263,28.0,m,E02,J030,3.0,60000.0
U5264,35.0,f,E04,J065,11.0,160000.0
U5265,27.0,m,E02,J006,2.0,50000.0
U5266,32.0,f,E03,J025,8.0,120000.0
U5267,26.0,m,E02,J129,1.0,55000.0
U5268,30.0,f,E02,J009,4.0,65000.0
U5269,28.0,m,E02,J030,3.0,60000.0
U5270,35.0,f,E04,J065,11.0,160000.0
U5271,27.0,m,E02,J006,2.0,50000.0
U5272,32.0,f,E03,J025,8.0,120000.0
U5273,28.0,m,E02,J001,3.0,85000.0
U5274,36.0,f,E03,J190,11.0,160000.0
U5275,25.0,m,E02,J013,1.0,55000.0
U5276,29.0,f,E04,J033,5.0,100000.0
U5277,33.0,m,E02,J014,8.0,120000.0
U5278,27.0,f,E02,J053,2.0,50000.0
U5279,43.0,m,E03,J068,19.0,185000.0
U5280,30.0,f,E02,J188,4.0,65000.0
U5281,34.0,m,E02,J017,9.0,130000.0
U5282,25.0,f,E01,J004,0.0,25000.0
U5283,31.0,m,E03,J013,6.0,100000.0
U5284,27.0,f,E02,J055,3.0,55000.0
U5285,33.0,m,E04,J082,10.0,150000.0
U5286,23.0,f,E01,J189,0.0,25000.0
U5287,38.0,m,E02,J007,13.0,160000.0
U5288,39.0,f,E03,J017,14.0,170000.0
U5289,26.0,m,E02,J129,1.0,55000.0
U5290,30.0,f,E02,J009,4.0,65000.0
U5291,28.0,m,E02,J030,3.0,60000.0
U5292,35.0,f,E04,J065,11.0,160000.0
U5293,27.0,m,E02,J006,2.0,50000.0
U5294,32.0,f,E03,J025,8.0,120000.0
U5295,26.0,m,E02,J129,1.0,55000.0
U5296,30.0,f,E02,J009,4.0,65000.0
U5297,28.0,m,E02,J030,3.0,60000.0
U5298,35.0,f,E04,J065,11.0,160000.0
U5299,27.0,m,E02,J006,2.0,50000.0
U5300,32.0,f,E03,J025,8.0,120000.0
U5301,28.0,m,E02,J001,3.0,85000.0
U5302,36.0,f,E03,J190,11.0,160000.0
U5303,25.0,m,E02,J013,1.0,55000.0
U5304,29.0,f,E04,J033,5.0,100000.0
U5305,33.0,m,E02,J014,8.0,120000.0
U5306,27.0,f,E02,J053,2.0,50000.0
U5307,43.0,m,E03,J068,19.0,185000.0
U5308,30.0,f,E02,J188,4.0,65000.0
U5309,34.0,m,E02,J017,9.0,130000.0
U5310,25.0,f,E01,J004,0.0,25000.0
U5311,31.0,m,E03,J013,6.0,100000.0
U5312,27.0,f,E02,J055,3.0,55000.0
U5313,33.0,m,E04,J082,10.0,150000.0
U5314,23.0,f,E01,J189,0.0,25000.0
U5315,38.0,m,E02,J007,13.0,160000.0
U5316,39.0,f,E03,J017,14.0,170000.0
U5317,26.0,m,E02,J129,1.0,55000.0
U5318,30.0,f,E02,J009,4.0,65000.0
U5319,28.0,m,E02,J030,3.0,60000.0
U5320,35.0,f,E04,J065,11.0,160000.0
U5321,27.0,m,E02,J006,2.0,50000.0
U5322,32.0,f,E03,J025,8.0,120000.0
U5323,26.0,m,E02,J129,1.0,55000.0
U5324,30.0,f,E02,J009,4.0,65000.0
U5325,28.0,m,E02,J030,3.0,60000.0
U5326,35.0,f,E04,J065,11.0,160000.0
U5327,27.0,m,E02,J006,2.0,50000.0
U5328,32.0,f,E03,J025,8.0,120000.0
U5329,28.0,m,E02,J001,3.0,85000.0
U5330,36.0,f,E03,J190,11.0,160000.0
U5331,25.0,m,E02,J013,1.0,55000.0
U5332,29.0,f,E04,J033,5.0,100000.0
U5333,33.0,m,E02,J014,8.0,120000.0
U5334,27.0,f,E02,J053,2.0,50000.0
U5335,43.0,m,E03,J068,19.0,185000.0
U5336,30.0,f,E02,J188,4.0,65000.0
U5337,34.0,m,E02,J017,9.0,130000.0
U5338,25.0,f,E01,J004,0.0,25000.0
U5339,31.0,m,E03,J013,6.0,100000.0
U5340,27.0,f,E02,J055,3.0,55000.0
U5341,33.0,m,E04,J082,10.0,150000.0
U5342,23.0,f,E01,J189,0.0,25000.0
U5343,38.0,m,E02,J007,13.0,160000.0
U5344,39.0,f,E03,J017,14.0,170000.0
U5345,26.0,m,E02,J129,1.0,55000.0
U5346,30.0,f,E02,J009,4.0,65000.0
U5347,28.0,m,E02,J030,3.0,60000.0
U5348,35.0,f,E04,J065,11.0,160000.0
U5349,27.0,m,E02,J006,2.0,50000.0
U5350,32.0,f,E03,J025,8.0,120000.0
U5351,26.0,m,E02,J129,1.0,55000.0
U5352,30.0,f,E02,J009,4.0,65000.0
U5353,28.0,m,E02,J030,3.0,60000.0
U5354,35.0,f,E04,J065,11.0,160000.0
U5355,27.0,m,E02,J006,2.0,50000.0
U5356,32.0,f,E03,J025,8.0,120000.0
U5357,28.0,m,E02,J001,3.0,85000.0
U5358,36.0,f,E03,J190,11.0,160000.0
U5359,25.0,m,E02,J013,1.0,55000.0
U5360,29.0,f,E04,J033,5.0,100000.0
U5361,33.0,m,E02,J014,8.0,120000.0
U5362,27.0,f,E02,J053,2.0,50000.0
U5363,43.0,m,E03,J068,19.0,185000.0
U5364,30.0,f,E02,J188,4.0,65000.0
U5365,34.0,m,E02,J017,9.0,130000.0
U5366,25.0,f,E01,J004,0.0,25000.0
U5367,31.0,m,E03,J013,6.0,100000.0
U5368,27.0,f,E02,J055,3.0,55000.0
U5369,33.0,m,E04,J082,10.0,150000.0
U5370,27.0,m,E02,J001,3.0,85000.0
U5371,35.0,f,E03,J190,11.0,160000.0
U5372,24.0,m,E02,J013,1.0,55000.0
U5373,28.0,f,E04,J033,5.0,100000.0
U5374,32.0,m,E02,J014,8.0,120000.0
U5375,26.0,f,E02,J053,2.0,50000.0
U5376,41.0,m,E03,J068,19.0,185000.0
U5377,29.0,f,E02,J188,4.0,65000.0
U5378,33.0,m,E02,J017,9.0,130000.0
U5379,24.0,f,E01,J004,0.0,25000.0
U5380,30.0,m,E03,J013,6.0,100000.0
U5381,26.0,f,E02,J055,3.0,55000.0
U5382,32.0,m,E04,J082,10.0,150000.0
U5383,22.0,f,E01,J189,0.0,25000.0
U5384,37.0,m,E02,J007,13.0,160000.0
U5385,38.0,f,E03,J017,14.0,170000.0
U5386,27.0,m,E02,J129,1.0,55000.0
U5387,31.0,f,E02,J009,4.0,65000.0
U5388,29.0,m,E02,J030,3.0,60000.0
U5389,34.0,f,E04,J065,11.0,160000.0
U5390,26.0,m,E02,J006,2.0,50000.0
U5391,31.0,f,E03,J025,8.0,120000.0
U5392,27.0,m,E02,J129,1.0,55000.0
U5393,31.0,f,E02,J009,4.0,65000.0
U5394,29.0,m,E02,J030,3.0,60000.0
U5395,34.0,f,E04,J065,11.0,160000.0
U5396,26.0,m,E02,J006,2.0,50000.0
U5397,31.0,f,E03,J025,8.0,120000.0
U5398,27.0,m,E02,J001,3.0,85000.0
U5399,35.0,f,E03,J190,11.0,160000.0
U5400,24.0,m,E02,J013,1.0,55000.0
U5401,28.0,f,E04,J033,5.0,100000.0
U5402,32.0,m,E02,J014,8.0,120000.0
U5403,26.0,f,E02,J053,2.0,50000.0
U5404,41.0,m,E03,J068,19.0,185000.0
U5405,29.0,f,E02,J188,4.0,65000.0
U5406,33.0,m,E02,J017,9.0,130000.0
U5407,24.0,f,E01,J004,0.0,25000.0
U5408,30.0,m,E03,J013,6.0,100000.0
U5409,26.0,f,E02,J055,3.0,55000.0
U5410,32.0,m,E04,J082,10.0,150000.0
U5411,22.0,f,E01,J189,0.0,25000.0
U5412,37.0,m,E02,J007,13.0,160000.0
U5413,38.0,f,E03,J017,14.0,170000.0
U5414,27.0,m,E02,J129,1.0,55000.0
U5415,31.0,f,E02,J009,4.0,65000.0
U5416,29.0,m,E02,J030,3.0,60000.0
U5417,34.0,f,E04,J065,11.0,160000.0
U5418,26.0,m,E02,J006,2.0,50000.0
U5419,31.0,f,E03,J025,8.0,120000.0
U5420,27.0,m,E02,J129,1.0,55000.0
U5421,31.0,f,E02,J009,4.0,65000.0
U5422,29.0,m,E02,J030,3.0,60000.0
U5423,34.0,f,E04,J065,11.0,160000.0
U5424,26.0,m,E02,J006,2.0,50000.0
U5425,31.0,f,E03,J025,8.0,120000.0
U5426,27.0,m,E02,J001,3.0,85000.0
U5427,35.0,f,E03,J190,11.0,160000.0
U5428,24.0,m,E02,J013,1.0,55000.0
U5429,28.0,f,E04,J033,5.0,100000.0
U5430,32.0,m,E02,J014,8.0,120000.0
U5431,26.0,f,E02,J053,2.0,50000.0
U5432,41.0,m,E03,J068,19.0,185000.0
U5433,29.0,f,E02,J188,4.0,65000.0
U5434,33.0,m,E02,J017,9.0,130000.0
U5435,24.0,f,E01,J004,0.0,25000.0
U5436,30.0,m,E03,J013,6.0,100000.0
U5437,26.0,f,E02,J055,3.0,55000.0
U5438,32.0,m,E04,J082,10.0,150000.0
U5439,22.0,f,E01,J189,0.0,25000.0
U5440,37.0,m,E02,J007,13.0,160000.0
U5441,38.0,f,E03,J017,14.0,170000.0
U5442,27.0,m,E02,J129,1.0,55000.0
U5443,31.0,f,E02,J009,4.0,65000.0
U5444,29.0,m,E02,J030,3.0,60000.0
U5445,34.0,f,E04,J065,11.0,160000.0
U5446,26.0,m,E02,J006,2.0,50000.0
U5447,31.0,f,E03,J025,8.0,120000.0
U5448,27.0,m,E02,J129,1.0,55000.0
U5449,31.0,f,E02,J009,4.0,65000.0
U5450,29.0,m,E02,J030,3.0,60000.0
U5451,34.0,f,E04,J065,11.0,160000.0
U5452,26.0,m,E02,J006,2.0,50000.0
U5453,31.0,f,E03,J025,8.0,120000.0
U5454,27.0,m,E02,J001,3.0,85000.0
U5455,35.0,f,E03,J190,11.0,160000.0
U5456,24.0,m,E02,J013,1.0,55000.0
U5457,28.0,f,E04,J033,5.0,100000.0
U5458,32.0,m,E02,J014,8.0,120000.0
U5459,26.0,f,E02,J053,2.0,50000.0
U5460,41.0,m,E03,J068,19.0,185000.0
U5461,29.0,f,E02,J188,4.0,65000.0
U5462,33.0,m,E02,J017,9.0,130000.0
U5463,24.0,f,E01,J004,0.0,25000.0
U5464,30.0,m,E03,J013,6.0,100000.0
U5465,26.0,f,E02,J055,3.0,55000.0
U5466,32.0,m,E04,J082,10.0,150000.0
U5467,22.0,f,E01,J189,0.0,25000.0
U5468,37.0,m,E02,J007,13.0,160000.0
U5469,38.0,f,E03,J017,14.0,170000.0
U5470,27.0,m,E02,J129,1.0,55000.0
U5471,31.0,f,E02,J009,4.0,65000.0
U5472,29.0,m,E02,J030,3.0,60000.0
U5473,34.0,f,E04,J065,11.0,160000.0
U5474,26.0,m,E02,J006,2.0,50000.0
U5475,31.0,f,E03,J025,8.0,120000.0
U5476,27.0,m,E02,J129,1.0,55000.0
U5477,31.0,f,E02,J009,4.0,65000.0
U5478,29.0,m,E02,J030,3.0,60000.0
U5479,34.0,f,E04,J065,11.0,160000.0
U5480,26.0,m,E02,J006,2.0,50000.0
U5481,31.0,f,E03,J025,8.0,120000.0
U5482,27.0,m,E02,J001,3.0,85000.0
U5483,35.0,f,E03,J190,11.0,160000.0
U5484,24.0,m,E02,J013,1.0,55000.0
U5485,28.0,f,E04,J033,5.0,100000.0
U5486,32.0,m,E02,J014,8.0,120000.0
U5487,26.0,f,E02,J053,2.0,50000.0
U5488,41.0,m,E03,J068,19.0,185000.0
U5489,29.0,f,E02,J188,4.0,65000.0
U5490,33.0,m,E02,J017,9.0,130000.0
U5491,24.0,f,E01,J004,0.0,25000.0
U5492,30.0,m,E03,J013,6.0,100000.0
U5493,26.0,f,E02,J191,7.0,100000.0
U5494,31.0,m,E02,J001,7.0,120000.0
U5495,26.0,f,E02,J053,2.0,50000.0
U5496,33.0,m,E03,J017,9.0,130000.0
U5497,29.0,f,E01,J061,3.0,35000.0
U5498,36.0,m,E04,J082,13.0,160000.0
U5499,27.0,f,E02,J009,2.0,50000.0
U5500,31.0,m,E02,J014,6.0,100000.0
U5501,28.0,f,E03,J013,4.0,80000.0
U5502,25.0,m,E02,J001,1.0,60000.0
U5503,30.0,f,E02,J008,5.0,90000.0
U5504,34.0,m,E04,J065,11.0,170000.0
U5505,28.0,f,E02,J006,3.0,60000.0
U5506,32.0,m,E02,J007,7.0,120000.0
U5507,24.0,f,E01,J189,0.0,25000.0
U5508,37.0,m,E03,J190,14.0,180000.0
U5509,39.0,f,E02,J025,16.0,200000.0
U5510,26.0,m,E02,J030,2.0,50000.0
U5511,31.0,f,E04,J033,8.0,140000.0
U5512,29.0,m,E02,J006,4.0,70000.0
U5513,33.0,f,E03,J017,9.0,130000.0
U5514,27.0,m,E02,J001,3.0,80000.0
U5515,36.0,f,E04,J082,12.0,160000.0
U5516,25.0,m,E02,J007,1.0,55000.0
U5517,30.0,f,E02,J009,5.0,85000.0
U5518,34.0,m,E04,J065,11.0,170000.0
U5519,28.0,f,E02,J006,3.0,60000.0
U5520,32.0,m,E02,J007,7.0,120000.0
U5521,24.0,f,E01,J189,0.0,25000.0
U5522,37.0,m,E03,J190,14.0,180000.0
U5523,39.0,f,E02,J025,16.0,200000.0
U5524,26.0,m,E02,J030,2.0,50000.0
U5525,31.0,f,E04,J033,8.0,140000.0
U5526,29.0,m,E02,J006,4.0,70000.0
U5527,33.0,f,E03,J017,9.0,130000.0
U5528,27.0,m,E02,J001,3.0,80000.0
U5529,36.0,f,E04,J082,12.0,160000.0
U5530,25.0,m,E02,J007,1.0,55000.0
U5531,30.0,f,E02,J009,5.0,85000.0
U5532,34.0,m,E04,J065,11.0,170000.0
U5533,28.0,f,E02,J006,3.0,60000.0
U5534,32.0,m,E02,J007,7.0,120000.0
U5535,24.0,f,E01,J189,0.0,25000.0
U5536,37.0,m,E03,J190,14.0,180000.0
U5537,39.0,f,E02,J025,16.0,200000.0
U5538,26.0,m,E02,J030,2.0,50000.0
U5539,31.0,f,E04,J033,8.0,140000.0
U5540,29.0,m,E02,J006,4.0,70000.0
U5541,33.0,f,E03,J017,9.0,130000.0
U5542,27.0,m,E02,J001,3.0,80000.0
U5543,36.0,f,E04,J082,12.0,160000.0
U5544,25.0,m,E02,J007,1.0,55000.0
U5545,30.0,f,E02,J009,5.0,85000.0
U5546,34.0,m,E04,J065,11.0,170000.0
U5547,28.0,f,E02,J006,3.0,60000.0
U5548,32.0,m,E02,J007,7.0,120000.0
U5549,24.0,f,E01,J189,0.0,25000.0
U5550,37.0,m,E03,J190,14.0,180000.0
U5551,39.0,f,E02,J025,16.0,200000.0
U5552,26.0,m,E02,J030,2.0,50000.0
U5553,31.0,f,E04,J033,8.0,140000.0
U5554,29.0,m,E02,J006,4.0,70000.0
U5555,33.0,f,E03,J017,9.0,130000.0
U5556,27.0,m,E02,J001,3.0,80000.0
U5557,36.0,f,E04,J082,12.0,160000.0
U5558,25.0,m,E02,J007,1.0,55000.0
U5559,30.0,f,E02,J009,5.0,85000.0
U5560,34.0,m,E04,J065,11.0,170000.0
U5561,28.0,f,E02,J006,3.0,60000.0
U5562,32.0,m,E02,J007,7.0,120000.0
U5563,24.0,f,E01,J189,0.0,25000.0
U5564,37.0,m,E03,J190,14.0,180000.0
U5565,39.0,f,E02,J025,16.0,200000.0
U5566,26.0,m,E02,J030,2.0,50000.0
U5567,31.0,f,E04,J033,8.0,140000.0
U5568,29.0,m,E02,J006,4.0,70000.0
U5569,33.0,f,E03,J017,9.0,130000.0
U5570,27.0,m,E02,J001,3.0,80000.0
U5571,36.0,f,E04,J082,12.0,160000.0
U5572,25.0,m,E02,J007,1.0,55000.0
U5573,30.0,f,E02,J009,5.0,85000.0
U5574,34.0,m,E04,J065,11.0,170000.0
U5575,28.0,f,E02,J006,3.0,60000.0
U5576,32.0,m,E02,J007,7.0,120000.0
U5577,24.0,f,E01,J189,0.0,25000.0
U5578,37.0,m,E03,J190,14.0,180000.0
U5579,39.0,f,E02,J025,16.0,200000.0
U5580,26.0,m,E02,J030,2.0,50000.0
U5581,31.0,f,E04,J033,8.0,140000.0
U5582,29.0,m,E02,J006,4.0,70000.0
U5583,33.0,f,E03,J017,9.0,130000.0
U5584,27.0,m,E02,J001,3.0,80000.0
U5585,36.0,f,E04,J082,12.0,160000.0
U5586,25.0,m,E02,J007,1.0,55000.0
U5587,30.0,f,E02,J009,5.0,85000.0
U5588,34.0,m,E04,J065,11.0,170000.0
U5589,28.0,f,E02,J006,3.0,60000.0
U5590,32.0,m,E02,J007,7.0,120000.0
U5591,24.0,f,E01,J189,0.0,25000.0
U5592,37.0,m,E03,J190,14.0,180000.0
U5593,39.0,f,E02,J025,16.0,200000.0
U5594,26.0,m,E02,J030,2.0,50000.0
U5595,31.0,f,E04,J033,8.0,140000.0
U5596,29.0,m,E02,J006,4.0,70000.0
U5597,33.0,f,E03,J017,9.0,130000.0
U5598,27.0,m,E02,J001,3.0,80000.0
U5599,36.0,f,E04,J082,12.0,160000.0
U5600,25.0,m,E02,J007,1.0,55000.0
U5601,30.0,f,E02,J009,5.0,85000.0
U5602,34.0,m,E04,J065,11.0,170000.0
U5603,28.0,f,E02,J006,3.0,60000.0
U5604,32.0,m,E02,J007,7.0,120000.0
U5605,24.0,f,E01,J189,0.0,25000.0
U5606,37.0,m,E03,J190,14.0,180000.0
U5607,39.0,f,E02,J025,16.0,200000.0
U5608,26.0,m,E02,J030,2.0,50000.0
U5609,31.0,f,E04,J033,8.0,140000.0
U5610,29.0,m,E02,J006,4.0,70000.0
U5611,33.0,f,E03,J017,9.0,130000.0
U5612,27.0,m,E02,J001,3.0,80000.0
U5613,36.0,f,E04,J082,12.0,160000.0
U5614,25.0,m,E02,J007,1.0,55000.0
U5615,30.0,f,E02,J009,5.0,85000.0
U5616,34.0,m,E04,J065,11.0,170000.0
U5617,28.0,f,E02,J006,3.0,60000.0
U5618,32.0,m,E02,J007,7.0,120000.0
U5619,24.0,f,E01,J189,0.0,25000.0
U5620,37.0,m,E03,J190,14.0,180000.0
U5621,28.0,f,E02,J009,3.0,60000.0
U5622,33.0,m,E03,J001,9.0,120000.0
U5623,26.0,f,E02,J053,1.0,45000.0
U5624,29.0,m,E02,J007,5.0,80000.0
U5625,35.0,f,E04,J082,11.0,150000.0
U5626,27.0,m,E02,J001,2.0,65000.0
U5627,31.0,f,E02,J017,7.0,100000.0
U5628,28.0,m,E03,J013,4.0,90000.0
U5629,24.0,f,E02,J006,0.0,40000.0
U5630,30.0,m,E02,J014,6.0,110000.0
U5631,34.0,f,E04,J065,12.0,170000.0
U5632,27.0,m,E02,J001,3.0,75000.0
U5633,33.0,f,E03,J017,8.0,120000.0
U5634,29.0,m,E02,J006,4.0,70000.0
U5635,25.0,f,E01,J061,1.0,30000.0
U5636,36.0,m,E04,J082,13.0,180000.0
U5637,39.0,f,E02,J025,15.0,200000.0
U5638,26.0,m,E02,J030,1.0,50000.0
U5639,31.0,f,E04,J033,8.0,140000.0
U5640,28.0,m,E02,J006,3.0,65000.0
U5641,32.0,f,E02,J007,7.0,110000.0
U5642,24.0,m,E01,J192,0.0,28000.0
U5643,37.0,m,E03,J190,14.0,190000.0
U5644,39.0,f,E02,J025,16.0,210000.0
U5645,26.0,m,E02,J030,2.0,55000.0
U5646,31.0,f,E04,J033,8.0,140000.0
U5647,29.0,m,E02,J006,4.0,70000.0
U5648,33.0,f,E03,J017,9.0,130000.0
U5649,27.0,m,E02,J001,3.0,80000.0
U5650,36.0,f,E04,J082,12.0,170000.0
U5651,25.0,m,E02,J007,1.0,60000.0
U5652,30.0,f,E02,J009,5.0,90000.0
U5653,34.0,m,E04,J065,11.0,160000.0
U5654,28.0,f,E02,J006,3.0,60000.0
U5655,32.0,m,E02,J007,7.0,120000.0
U5656,24.0,f,E01,J189,0.0,25000.0
U5657,37.0,m,E03,J190,14.0,190000.0
U5658,39.0,f,E02,J025,16.0,200000.0
U5659,26.0,m,E02,J030,2.0,55000.0
U5660,31.0,f,E04,J033,8.0,140000.0
U5661,29.0,m,E02,J006,4.0,70000.0
U5662,33.0,f,E03,J017,9.0,130000.0
U5663,27.0,m,E02,J001,3.0,80000.0
U5664,36.0,f,E04,J082,12.0,170000.0
U5665,25.0,m,E02,J007,1.0,60000.0
U5666,30.0,f,E02,J009,5.0,90000.0
U5667,34.0,m,E04,J065,11.0,160000.0
U5668,28.0,f,E02,J006,3.0,60000.0
U5669,32.0,m,E02,J007,7.0,120000.0
U5670,24.0,f,E01,J189,0.0,25000.0
U5671,37.0,m,E03,J190,14.0,190000.0
U5672,39.0,f,E02,J025,16.0,200000.0
U5673,26.0,m,E02,J030,2.0,55000.0
U5674,31.0,f,E04,J033,8.0,140000.0
U5675,29.0,m,E02,J006,4.0,70000.0
U5676,33.0,f,E03,J017,9.0,130000.0
U5677,27.0,m,E02,J001,3.0,80000.0
U5678,36.0,f,E04,J082,12.0,170000.0
U5679,25.0,m,E02,J007,1.0,60000.0
U5680,30.0,f,E02,J009,5.0,90000.0
U5681,34.0,m,E04,J065,11.0,160000.0
U5682,28.0,f,E02,J006,3.0,60000.0
U5683,32.0,m,E02,J007,7.0,120000.0
U5684,24.0,f,E01,J189,0.0,25000.0
U5685,37.0,m,E03,J190,14.0,190000.0
U5686,39.0,f,E02,J025,16.0,200000.0
U5687,26.0,m,E02,J030,2.0,55000.0
U5688,31.0,f,E04,J033,8.0,140000.0
U5689,29.0,m,E02,J006,4.0,70000.0
U5690,33.0,f,E03,J017,9.0,130000.0
U5691,27.0,m,E02,J001,3.0,80000.0
U5692,36.0,f,E04,J082,12.0,170000.0
U5693,25.0,m,E02,J007,1.0,60000.0
U5694,30.0,f,E02,J009,5.0,90000.0
U5695,34.0,m,E04,J065,11.0,160000.0
U5696,28.0,f,E02,J006,3.0,60000.0
U5697,32.0,m,E02,J007,7.0,120000.0
U5698,24.0,f,E01,J189,0.0,25000.0
U5699,37.0,m,E03,J190,14.0,190000.0
U5700,39.0,f,E02,J025,16.0,200000.0
U5701,26.0,m,E02,J030,2.0,55000.0
U5702,31.0,f,E04,J033,8.0,140000.0
U5703,29.0,m,E02,J006,4.0,70000.0
U5704,33.0,f,E03,J017,9.0,130000.0
U5705,27.0,m,E02,J001,3.0,80000.0
U5706,36.0,f,E04,J082,12.0,170000.0
U5707,25.0,m,E02,J007,1.0,60000.0
U5708,30.0,f,E02,J009,5.0,90000.0
U5709,34.0,m,E04,J065,11.0,160000.0
U5710,28.0,f,E02,J006,3.0,60000.0
U5711,32.0,m,E02,J007,7.0,120000.0
U5712,24.0,f,E01,J189,0.0,25000.0
U5713,37.0,m,E03,J190,14.0,190000.0
U5714,39.0,f,E02,J025,16.0,200000.0
U5715,26.0,m,E02,J030,2.0,55000.0
U5716,31.0,f,E04,J033,8.0,140000.0
U5717,29.0,m,E02,J006,4.0,70000.0
U5718,33.0,f,E03,J017,9.0,130000.0
U5719,27.0,m,E02,J001,3.0,80000.0
U5720,36.0,f,E04,J082,12.0,170000.0
U5721,25.0,m,E02,J007,1.0,60000.0
U5722,30.0,f,E02,J009,5.0,90000.0
U5723,34.0,m,E04,J065,11.0,160000.0
U5724,28.0,f,E02,J006,3.0,60000.0
U5725,32.0,m,E02,J007,7.0,120000.0
U5726,24.0,f,E01,J189,0.0,25000.0
